names,scores,logfoldchanges,pvals,pvals_adj
H3F3B,4.5194774,0.32643333,6.199250181692956e-06,0.00019623711759982743
NR2F1,4.4569507,1.2187586,8.313364155543268e-06,0.00025635559495708495
MAP3K20,4.45467,1.0716176,8.40223789006229e-06,0.00025838042042036855
AEBP1,4.4459486,0.806471,8.750495852771555e-06,0.0002685951833631975
COMP,4.4353485,2.2019591,9.192349479076552e-06,0.0002788262517740604
IRF2BP2,4.4263587,0.8022257,9.583716700677526e-06,0.00028964507053015983
GOLIM4,4.416966,0.80869997,1.0009587750735883e-05,0.00030142488054425205
NID1,4.3899965,0.99655086,1.1335240333958044e-05,0.0003370896582305101
ID2,4.3822145,1.1023587,1.1747911248879454e-05,0.00034719756112175067
JUNB,4.356721,0.6277503,1.3202549687757255e-05,0.00038608787160450197
PBX1,4.351622,0.94424695,1.3513403699918705e-05,0.00039448743877839606
SFTPA2,4.2446833,0.94540787,2.189024843324614e-05,0.0006046705845133896
HMCN1,4.2373033,1.4284111,2.2622029849756528e-05,0.0006228238325329506
CAMK2N1,4.196916,1.0515326,2.7057394761925435e-05,0.0007328538162767735
PEBP1,4.1767898,0.38524738,2.9565210994630563e-05,0.0007924235845719761
CSTB,4.14821,0.6495063,3.350848787577081e-05,0.0008902541456636768
RGS16,4.1417694,1.4896411,3.446364989857479e-05,0.0009127264488602724
FBLN5,4.136134,1.342471,3.532057627682322e-05,0.0009317266708852986
MEF2C,4.12862,1.6149732,3.649465746919431e-05,0.0009551532765213269
DST,4.1082253,0.757493,3.987109419414505e-05,0.0010282124028630642
DACT3,4.1013823,1.5454158,4.106892971250935e-05,0.001055029212829971
LMOD1,4.076291,1.8506727,4.5759689751969306e-05,0.0011638923068977662
PRDM6,4.07562,2.2912483,4.58918284946219e-05,0.0011663649196395685
ZBTB20,4.0710583,1.2688032,4.680001466750532e-05,0.0011858370939575172
NKD2,4.057238,2.4841762,4.9656433890566326e-05,0.0012525122856566111
C10orf10,4.04637,2.81425,5.2018021512052585e-05,0.001308127896397973
ZFP36L1,4.0397954,0.45861548,5.349789524132559e-05,0.0013433200823152701
CST1,4.029866,2.8282456,5.580863021565338e-05,0.0013960936439565243
NEGR1,4.011618,2.1956646,6.030400397680703e-05,0.001495109515077541
DIO2,3.9878688,1.4382781,6.666952091542116e-05,0.001632327947574344
ISLR,3.986527,0.8135291,6.704749853150633e-05,0.0016391788147570904
IGFBP3,3.9442613,1.5122007,8.00463349618519e-05,0.001906724252771759
SOD3,3.9180968,1.1864713,8.925085194314002e-05,0.0021049586521843956
SCGB3A1,3.865902,3.9955688,0.00011067934909201169,0.0025351492059511815
SDC1,3.8524845,1.2201339,0.00011692543645259101,0.0026563550175311085
BTG2,3.83853,0.9826818,0.0001237730965521518,0.002792562655083396
MKNK2,3.807401,1.2285315,0.00014043494289973118,0.0031329093874946047
FZD1,3.795996,1.0935066,0.00014705189975544787,0.003254436874905856
SERPIND1,3.791434,5.6672335,0.0001497799921615974,0.003310425293334684
MTSS1L,3.7440696,1.4420699,0.00018106351550039261,0.003916319406509787
SF1,3.7366898,0.4630709,0.00018645871543765706,0.00400706258735907
LHFPL6,3.734677,0.8896911,0.00018795615079393477,0.004034051164469309
IL2RG,3.732262,1.99406,0.00018976799357892102,0.0040677098289869365
PARM1,3.693619,1.7222284,0.00022108493571765597,0.004646540285227715
FAM129A,3.6710773,2.141543,0.00024153023030710853,0.005035045924679273
GRP,3.6694672,4.50366,0.0002430564985321482,0.005063702323755222
FAM107B,3.6641002,0.89496404,0.00024820965842062146,0.005154981189437235
TBX5,3.660075,1.6335261,0.0002521415882077195,0.005226890428171943
PLPP3,3.6316295,1.3313137,0.0002816374173854633,0.005763212739586356
PLXDC2,3.6305559,0.5299995,0.00028281138858980253,0.00578015246838742
CD9,3.627604,0.79339427,0.00028606349541202247,0.005835905004752537
APP,3.6241155,0.22695155,0.00028995206043349,0.005904414030632215
PTPRC,3.6187484,1.7711954,0.00029603128045325956,0.006013540536506726
MMP2,3.611771,0.45716855,0.0003041128291128467,0.006158976374198076
ELF3,3.6109662,1.4986697,0.00030505849588510656,0.006170644172367667
APOD,3.6094902,2.0812254,0.00030679937404459273,0.006198349604109631
ENPP2,3.5932548,1.9382446,0.00032657296165441985,0.006546356919214289
FBLN2,3.5862777,0.90045583,0.0003354318753228761,0.006699810351843763
IDS,3.5793004,0.643813,0.000344515253765687,0.006860722370160336
KMT2E,3.5717864,0.87732947,0.0003545543882415701,0.007043841968896773
CPED1,3.508455,1.5558442,0.00045071737839206074,0.008705701312192747
RGS1,3.4774601,1.9231277,0.0005061881627470552,0.009594018094835786
ID1,3.4660552,1.3899478,0.0005281548567115819,0.009937047659008444
ID3,3.455992,0.596899,0.0005482717396550436,0.010252006168824096
RASL11B,3.452906,3.2085145,0.0005545825051147871,0.010346204148002351
CYGB,3.4486122,0.9044827,0.0005634753084685424,0.010489309588414404
FXYD6,3.445392,1.82729,0.0005702318683138357,0.010591470230372
UTRN,3.4420376,1.1067202,0.0005773501209687524,0.010710500114405951
MAFB,3.4190934,1.6943282,0.0006283017735613913,0.011497406043756835
GUCY1A2,3.4153364,1.4566551,0.0006370329419181825,0.01163168514395824
C1QTNF7,3.4011135,2.1757746,0.0006711192846972758,0.012194069440560514
MECOM,3.3986983,2.346248,0.0006770732703015986,0.012275536881103251
MT-RNR2,3.3844757,0.22405778,0.0007131433326093201,0.012880548802499111
OLFML2A,3.373205,1.7220774,0.0007429865672275048,0.01336175519608495
LCP1,3.3613973,2.0608702,0.0007754919487717859,0.01385678390646472
NDRG2,3.3576403,1.3232555,0.0007861082881148345,0.014016482856317678
IRF2BPL,3.3491871,1.0958195,0.0008104901699349987,0.014343348175578153
AHR,3.3439543,1.0047234,0.000825933426126257,0.014586394869863817
ZBTB4,3.3423443,0.87427545,0.0008307398404731132,0.014648039974889171
FMO3,3.3184607,1.5106692,0.0009051505728907169,0.015760379839550774
KCNMB1,3.3168507,2.4693556,0.000910382895394921,0.01581849488793381
SORBS1,3.296724,2.694057,0.0009781955467698784,0.01684776610620261
ENTPD1,3.2940404,0.9294074,0.0009875825866937067,0.0169656934491888
CTSH,3.2873316,0.97663355,0.001011416295619505,0.01732167108128666
TYROBP,3.271499,1.8119099,0.0010697903378240714,0.018181535939935208
NKD1,3.2650583,4.2488494,0.0010944153409232532,0.018581136108527182
TRBC2,3.2570078,1.7104173,0.0011259336736238672,0.019048470599970956
DAZAP2,3.2346003,0.43853718,0.001218131688496388,0.020401567637424962
SLFN5,3.2213168,1.4332954,0.0012760305795551268,0.021169556500160464
FMO2,3.215547,1.8634167,0.0013019612943005758,0.02152490068537724
ARRDC3,3.2105825,1.2432951,0.001324662129322822,0.021856925133826564
COL4A2,3.2100458,0.62198263,0.0013271380265488402,0.021886963720802503
TCF12,3.2096434,0.9411126,0.0013289977508252058,0.021906815837393175
CCL4,3.2052155,2.1416938,0.001349614018952945,0.022213755434673507
CX3CL1,3.2038736,4.0528393,0.001355919376991353,0.022295560568194598
ABHD2,3.1900535,0.8235348,0.001422464563614345,0.02327457749197066
SGIP1,3.1850889,1.3324766,0.0014470951531025096,0.023597260611821977
LAPTM5,3.1778433,2.3270683,0.001483748599290376,0.024054013699952134
PTPRD,3.1665726,1.4574299,0.0015424685775205747,0.024861139292894362
GADD45A,3.1652308,0.8859735,0.0015495998241131126,0.024951994082006514
EPDR1,3.1644258,1.053401,0.0015538931330436245,0.02500906750415657
SPTBN1,3.1590586,0.68105453,0.0015827962775594284,0.02540079984881051
CCL3L3,3.157851,2.8900652,0.0015893673270442174,0.025481260043591997
CBX4,3.1530206,1.3823416,0.0016159034472330294,0.025845168354307592
CADM1,3.1362486,1.4881295,0.0017112407698475932,0.027174796362258787
SORT1,3.1096816,1.1490145,0.001872891159111877,0.029227604275560863
EGFL6,3.106998,1.2765872,0.0018899763768480905,0.029438836868485124
PCDH18,3.103778,1.2002162,0.001910667555174836,0.02969225391932007
ZEB1,3.098679,0.9645589,0.0019438543988383509,0.030123880048076826
VASN,3.0894208,1.0049204,0.0020054710057329423,0.03097812659919396
MCAM,3.0823095,1.2309461,0.002054011326787096,0.03159638980625604
FHL1,3.0695627,0.90251964,0.002143723784102287,0.03284027499719265
ISM1,3.0692945,2.3792486,0.0021456505027611147,0.03285471994049068
HGF,3.0672817,1.442307,0.0021601515785100397,0.03306160500271369
CXCL1,3.065269,0.6336475,0.0021747424516382853,0.03323892546533333
SDC2,3.065135,0.4479853,0.002175718381459416,0.03323892546533333
BMP5,3.051583,1.4217623,0.002276380711458263,0.03453975930934128
SVIL,3.0482287,0.8930859,0.002301947237809188,0.03489597365132803
TMEM47,3.0479603,0.93623763,0.002304003879362606,0.034911303790922686
IL1B,3.040983,1.563961,0.0023580708577246767,0.03558480807319853
C2orf40,3.027297,2.636889,0.002467513535032166,0.037052644791337325
CHRDL1,3.0200515,1.7453638,0.0025273171331223277,0.037780789157454454
NDNF,3.006097,2.2907503,0.0026462447543608913,0.03920762636053075
PRDM1,3.0035477,1.4044231,0.002668516731413547,0.03943264812490567
NORAD,2.9967048,0.22931184,0.0027291491389392,0.04022182905737578
SEPT4,2.9964364,1.0745742,0.0027315523281005918,0.04023948899393356
PRRX2,2.9942896,2.0725725,0.002750847552490967,0.04045235793174299
FOXQ1,2.9918745,2.4674067,0.002772703452354874,0.04068418475168866
YWHAB,2.9702718,0.30134088,0.00297536274519332,0.04325869144034659
SRGN,2.9674542,0.89199597,0.003002770284864381,0.043581276155293724
ROBO2,2.9661124,1.9366562,0.0030159022730953814,0.043733856844243746
COL8A2,2.937667,1.5587224,0.003306920815502323,0.047195695536117764
VCL,2.9298847,0.5432708,0.003390878168334515,0.04818798608923382
HIP1,2.8986216,0.96189857,0.0037480707393172832,0.05246042347453478
SCARB2,2.898353,0.30728352,0.0037512795484070664,0.05248333967264449
CEBPD,2.8919127,0.8822749,0.0038290439335969813,0.053437004265108556
SYNPO2,2.8872166,1.5964454,0.003886667416392276,0.05406045191080235
AR,2.8622596,1.8865914,0.0042063225979125434,0.05792756679582982
PRKG1,2.8531356,0.9572113,0.0043290151800050745,0.05925073399649568
PPP1R12A,2.8523304,0.7410047,0.004339995272157961,0.05937668255181781
COL4A1,2.84589,0.58285093,0.0044287490258732385,0.06036836835431129
TRIM8,2.843609,0.6365543,0.004460574977020442,0.060653648995347996
SMOC2,2.823885,0.90468776,0.0047445404085693236,0.06391636606881046
SHISA2,2.8233483,2.46291,0.004752491076566873,0.06399765806170456
CBX7,2.822275,1.8353668,0.004768428599159197,0.06418639318723117
SCGB3A2,2.8195913,1.3075882,0.004808484241374559,0.06464739924514686
TBX3,2.807918,1.4977112,0.004986292676212803,0.06658225918224821
PRRX1,2.8021483,0.4459649,0.005076352226222905,0.06767659039798009
BMPR2,2.8016117,0.56883264,0.005084804163279106,0.06776221861008341
SLC5A3,2.8008065,1.736328,0.005097505920843389,0.067850262149257
TNS3,2.7981231,0.80719286,0.005140052509070665,0.06825335729340912
LEPR,2.7970498,2.1045084,0.005157160816747025,0.06842611944222632
MORF4L1,2.7963789,0.24277042,0.005167879623916534,0.06848670949218912
SCARA5,2.7954395,2.791996,0.0051829197761171205,0.06863155782839309
SRSF3,2.7884624,0.63376004,0.0052958905918675326,0.06985053799605376
ITPR1,2.7849736,1.8972449,0.00535320593066039,0.07041184137862716
MYH9,2.7822902,0.24778496,0.005397675176495303,0.07085721705748316
PALLD,2.7702143,0.35857102,0.005601942425133043,0.07310764721756276
EGLN3,2.7605536,2.0777483,0.005770349626104483,0.07472144091251853
IQSEC1,2.7519662,1.2922581,0.005923862747992987,0.07626573644254965
GLUL,2.7491486,0.7534677,0.005975030457351084,0.07674696813603724
EFHD1,2.7468674,1.6196488,0.006016743244184934,0.07725304013179549
CSRP1,2.735731,0.43654567,0.006224191237195478,0.0794887535592276
CLDN4,2.7355967,1.1907545,0.006226729395934725,0.07949077022424927
CPNE3,2.731303,0.91792357,0.0063084440919938456,0.08038031243656103
ITGB2,2.7291563,1.7429022,0.006349662301629596,0.08069000084673592
ENC1,2.7194955,1.2192997,0.006538159381688449,0.08239561158900657
NPTN,2.7083588,0.49774784,0.006761688192441955,0.08492415903527323
MYLIP,2.6996372,1.4886948,0.006941510934582898,0.08675849519885122
LPL,2.6948068,2.119363,0.007042942922715016,0.08782902234764402
ATP1B2,2.6937335,1.8198202,0.007065663314885989,0.08804660151639271
DPYSL2,2.6934652,0.6927403,0.007071353686350143,0.08808464293522916
ZC3H13,2.69105,0.78205293,0.007122752489757553,0.0885267741525654
EIF5,2.6829994,0.49922577,0.007296512932661726,0.09021634427958942
CD69,2.6777666,2.806586,0.007411487324384433,0.09123259516592057
CTDSP2,2.6748145,0.43893185,0.007477059156577215,0.09190425748732155
FBP1,2.6736069,2.230338,0.00750403361148867,0.09220187876720957
CCDC3,2.6666298,1.051367,0.007661601601945545,0.09382722665880948
RPL15,2.6619337,0.060238868,0.007769320192853851,0.09483341270487837
RPS23,2.655359,0.12572122,0.007922405944373023,0.09634984301466915
AXIN2,2.6546881,3.226681,0.007938177848565169,0.09650651162383779
VAMP2,2.6518703,0.6573698,0.008004727358665432,0.09717407301708134
TLN1,2.6475766,0.25817606,0.008107096998212713,0.09820261565190852
JUN,2.646369,0.4773001,0.008136098836166696,0.09841113970757805
SFTPD,2.6395261,3.2680585,0.008302203541273239,0.09994967176076464
DPT,2.6325488,1.2317095,0.008474682627358595,0.10147741162540969
MT-ND6,2.6305363,0.082646936,0.008525028170038786,0.10200710883791304
EEF1A1,2.6215463,0.07961765,0.008753184944492207,0.10432596873885146
CCNI,2.617521,0.22534072,0.008857101668938496,0.10548921802277818
CDH11,2.6071894,0.37038198,0.009128883129398671,0.10810928403879363
