names,scores,logfoldchanges,pvals,pvals_adj
RPS25,2.5142362,0.4863801,0.011929047153537996,0.6244239165196787
CLDN4,2.5048525,1.7486033,0.01225024178092408,0.634277634908125
AC004453.1,2.4825664,0.9338243,0.01304397416565965,0.6623766215845863
RPS15A,2.4743557,0.39264008,0.01334767191193235,0.6663062050387036
LIFR,2.4614532,1.4481393,0.01383754551421058,0.6801604818086796
CEBPB,2.4297833,1.2399987,0.015107852316435222,0.7166787442608958
DNAJA1,2.4286103,0.47278306,0.015156811878152446,0.7179814035216725
RPS13,2.4262645,0.14356036,0.015255150336015788,0.7216161481892114
AC005912.1,2.4080837,0.719787,0.016036509292016173,0.7469390018356654
TGFBR3,2.4028053,0.8889712,0.016269848807878958,0.7515184934826082
HES1,2.3987,0.6749706,0.01645339251805467,0.7559863978710963
CD44,2.384038,1.5995195,0.017123837251890893,0.7791112654824908
MGP,2.3787596,0.41573584,0.01737099969377781,0.7850093447542675
TPSB2,2.3711355,1.275003,0.01773353382193544,0.7960068488136505
H3F3B,2.3640976,0.20150873,0.018074048427480307,0.804801228378843
SERPINA1,2.35706,1.235936,0.01842027586029481,0.8147861359343119
ZNF503,2.3488493,1.3889209,0.01883153289008538,0.8231647544467163
RPL15,2.327736,0.15516701,0.019926130093593786,0.8487921436296659
KLF4,2.323044,0.69795394,0.02017678373557951,0.8529416071309031
RPS23,2.311901,0.43395242,0.020783140141335314,0.871951944924666
DMBT1,2.3048632,4.3061867,0.021174233942244294,0.8817141106423821
SFTPC,2.2943065,3.4480722,0.0217728929060927,0.8899969785702224
SLC6A4,2.2855093,4.1312537,0.022282974324615328,0.9031094788165698
EIF4A2,2.2819905,0.3704403,0.02248989809807453,0.9070925566223393
ALDH2,2.2608774,0.77805495,0.023766856134621067,0.9370931847364877
NDNF,2.2526665,2.2976816,0.024280178921737543,0.9439590864614051
AC074033.1,2.2362452,0.8583602,0.025335715596841297,0.9714254398072468
DUSP2,2.2292075,0.965452,0.02580010682177682,0.97911285827961
LY6E,2.2163048,1.067375,0.0266706289451251,0.9963001389836665
CXCL14,2.213959,3.4150743,0.026831601902122165,0.9989611785097791
EIF3E,2.1822891,0.7874876,0.02908820383236165,1.0
SELENBP1,2.1705594,2.2373686,0.029964486027786737,1.0
CCL3L3,2.1693866,2.449804,0.03005334955331793,1.0
SOCS3,2.1605895,0.356603,0.03072707421807481,1.0
MRC1,2.155311,1.9929312,0.03113750205878149,1.0
LMCD1,2.155311,0.9229494,0.03113750205878149,1.0
HOXA5,2.1435814,1.4710144,0.03206643752618889,1.0
MBOAT2,2.125987,1.6386597,0.03350433488884597,1.0
LCP1,2.1207087,1.2727922,0.03394631782704557,1.0
RPS13P2,2.1054604,0.56345266,0.03525125843603046,1.0
MT-CO2,2.101355,0.23973922,0.03560981863139792,1.0
IFI44L,2.0919714,1.5890552,0.036441083845112465,1.0
ID3,2.0919714,0.60070586,0.036441083845112465,1.0
CD83,2.0896254,1.3728166,0.036651465259375494,1.0
CD4,2.073204,2.6522233,0.03815330223352555,1.0
TMPRSS2,2.0591285,4.1641827,0.039481934420216254,1.0
CYP2B7P,2.04388,3.4471695,0.040965403607447326,1.0
MID1IP1,2.0344963,2.0199997,0.041901578179894955,1.0
STXBP6,2.029218,3.2408676,0.04243608915507607,1.0
MTATP6P1,1.9805403,0.23036167,0.04764285585163935,1.0
CXCL8,1.958254,0.68937004,0.050200211422794586,1.0
EEF1A1,1.9564946,0.07970636,0.050406918228105696,1.0
IL7R,1.9518027,1.8215101,0.05096162599936892,1.0
NFIX,1.9465245,1.2946906,0.05159177373020637,1.0
HLA-DPB1,1.9383137,0.5373158,0.05258495678078151,1.0
RPL23,1.9383137,0.025601937,0.05258495678078151,1.0
TNFSF10,1.9295166,0.65473706,0.05366676692740645,1.0
APOL3,1.9236518,0.91660213,0.05439824815874448,1.0
ARC,1.9142681,3.1285152,0.05558590879818795,1.0
RGS2,1.9101627,0.90329796,0.056112262779545646,1.0
HLA-DRB6,1.9101627,0.9141785,0.056112262779545646,1.0
HLA-C,1.8984332,0.23647355,0.057639045239714186,1.0
AMD1,1.8720416,0.8653833,0.06120084936546726,1.0
CD24,1.8655903,3.3131862,0.06209870464449385,1.0
SCGB3A1,1.8644173,2.354377,0.06226311631992024,1.0
DUSP1,1.8280556,0.4225368,0.06754119952536547,1.0
PNRC1,1.8221909,0.37249678,0.0684260306648994,1.0
TRBC2,1.817499,1.1414545,0.06914073696803896,1.0
RPS17,1.8057694,0.22493765,0.07095436017582278,1.0
HINT1,1.7975588,0.40467927,0.0722469624540432,1.0
ANXA1,1.7963858,0.47290224,0.07243318426710382,1.0
TMEM100,1.789348,1.8671559,0.07355878392154742,1.0
HLA-E,1.7846562,0.35413527,0.07431710063497358,1.0
TFRC,1.7823102,1.1129254,0.07469864780243582,1.0
RPL10A,1.7805508,0.29310307,0.07498585703870574,1.0
ANXA3,1.7799643,2.8301528,0.07508179361547211,1.0
GADD45A,1.7776184,1.1407245,0.07546654265484815,1.0
TRA2B,1.777032,0.492877,0.07556298095575853,1.0
LAPTM4A,1.7717537,0.33112183,0.07643545944300682,1.0
AP001324.1,1.7570916,0.33209074,0.07890218516803327,1.0
SAP18,1.7523998,0.50300574,0.07970507937732282,1.0
CEACAM6,1.7471216,1.8719578,0.08061626040743884,1.0
RPS12,1.7441891,0.15650399,0.08112611635465113,1.0
PPIF,1.7400838,1.8034519,0.08184430890819462,1.0
CKB,1.7236624,4.5449896,0.08476881433422404,1.0
ID1,1.7224894,0.66304976,0.08498090161603147,1.0
HPGD,1.721903,2.2487824,0.08508710607204291,1.0
TPSAB1,1.7142787,4.112305,0.08647755496956909,1.0
FHL1,1.7037221,1.6030753,0.08843302403613665,1.0
PCF11,1.6990303,0.9369189,0.08931348775793256,1.0
AREG,1.6966844,1.9228278,0.08975635984136575,1.0
HSPH1,1.6955113,0.57552236,0.08997845794644684,1.0
KIAA1217,1.6790899,1.7977066,0.09313451692455905,1.0
MAFF,1.6761576,0.5977807,0.0937073381664672,1.0
EGR1,1.6738117,0.47919804,0.0941676268846177,1.0
RSRP1,1.6638415,0.7013383,0.09614411239138053,1.0
IFI44,1.6403823,0.9667028,0.10092570091143477,1.0
FENDRR,1.6380364,1.8564594,0.10141410198497315,1.0
THBD,1.6333445,0.42884216,0.1023965498243783,1.0
JUNB,1.6292392,0.2007821,0.10326239018823857,1.0
CDKN1C,1.6292392,0.9502705,0.10326239018823857,1.0
JUN,1.622788,0.33141005,0.10463474570906141,1.0
RPS15AP1,1.6175096,2.0163214,0.10576832030057882,1.0
PLAUR,1.6163367,0.48754948,0.1060215439000656,1.0
RPS27,1.6098853,0.9172252,0.10742287843290689,1.0
RSAD2,1.6087124,2.8356247,0.10767923559029277,1.0
AQP3,1.6040206,1.3357671,0.10870951172780412,1.0
CSPP1,1.6010882,2.0088317,0.10935738428785259,1.0
ALOX5AP,1.6005018,1.6763706,0.10948732439176656,1.0
C1QB,1.5975693,0.9067478,0.11013885671184309,1.0
TMEM258,1.5969828,0.28107476,0.11026953002442451,1.0
RPL38,1.5911181,0.17953132,0.111583009152766,1.0
FXYD3,1.5852532,2.1192408,0.11290880244255436,1.0
VEGFA,1.5829073,1.4329664,0.11344258328056456,1.0
Z74021.1,1.5782155,0.6230523,0.11451610681187828,1.0
