names,scores,logfoldchanges,pvals,pvals_adj
HPS5,-2.1001503,-0.14876992,0.03571561387314778,0.3589205231902194
WASHC2C,-2.1002834,-0.17911936,0.03570391161409409,0.3589205231902194
NCKAP1L,-2.1017475,-0.1165436,0.03557540247176323,0.35796207922476797
TMEM255A,-2.1023796,-0.45367822,0.035520031994571245,0.3576204366869766
SERBP1P1,-2.1051745,-0.6677728,0.03527611646132147,0.35548617542012423
LARP1B,-2.106888,-0.4085129,0.035127281003067085,0.3543070602169823
PLK3,-2.107354,-0.15900642,0.0350869136634795,0.3540068183400487
VAV2,-2.1075203,-0.6004488,0.03507250635662578,0.35396839597639
DNAJB9,-2.1077032,-0.14834903,0.035056664152373504,0.35391546433877435
PML,-2.1077533,-0.12486107,0.03505234461158094,0.35391546433877435
TRIM65,-2.108502,-0.53502625,0.034987606003723366,0.35343196917735803
RPS6KA2,-2.1102154,-0.5117085,0.03483981065475258,0.352180988838206
CCDC69,-2.1104982,-0.21471462,0.03481546857643274,0.3521191364562531
C12orf4,-2.1128938,-0.19253601,0.03460985879486596,0.35035794007679405
PCED1A,-2.1133263,-0.3940979,0.034572845564462495,0.3500893724896269
IPO13,-2.1166701,-0.5940218,0.03428784430827488,0.3475195291408643
ACADM,-2.1186666,-0.115659595,0.034118653265903146,0.3461198494739069
FIG4,-2.1187997,-0.14231259,0.034107399279312674,0.34611081930474813
BAZ2A,-2.1208959,-0.10031519,0.033930567089614234,0.3447353874428831
SYTL3,-2.1248055,-0.7402446,0.03360285471953874,0.3420301542864114
PIKFYVE,-2.1291142,-0.32838503,0.0332448136307195,0.3385921915253152
SEC11A,-2.130046,-0.14841248,0.03316783004297044,0.3380142972581754
PDK3,-2.1317594,-0.2794648,0.03302663355836934,0.33678090208100836
SP140L,-2.1320422,-0.11585644,0.03300337882158782,0.33664656051488906
NCK1,-2.1328075,-0.19215983,0.03294052450428944,0.336416439249312
SLU7,-2.1332068,-0.18830563,0.03290777164785118,0.3361847482262582
NUDC,-2.1332567,-0.20619181,0.03290367950181621,0.3361847482262582
USP47,-2.1339054,-0.16546962,0.03285052123538939,0.3358331763299394
MANEA,-2.134421,-0.41528147,0.03280831969733552,0.3355793704784738
PISD,-2.1346374,-0.59385574,0.03279063609798413,0.33550125095841854
FAM13A,-2.1356356,-0.36574662,0.03270912520715267,0.3348863479007348
TM2D2,-2.136068,-0.18229936,0.03267385774285855,0.33471661140506265
EGLN3,-2.137083,-1.3266175,0.03259124265171057,0.3340752423562081
SIAE,-2.1381311,-0.5303463,0.03250610674063473,0.3333740739208739
YIPF3,-2.1381476,-0.13322864,0.03250475691432896,0.3333740739208739
VPS13C,-2.1407928,-0.12726818,0.03229074437201435,0.331605688514081
UBQLN1,-2.1420739,-0.12405072,0.03218753773556864,0.33064749622179346
THBS2,-2.142856,-1.5855764,0.032124680511582744,0.3302049339380786
ADIPOR2,-2.1435711,-0.18190408,0.03206726501936769,0.32971625079642963
BORCS5,-2.1445193,-0.4428775,0.03199129169580511,0.32903639589562905
ZNF644,-2.1456673,-0.11764699,0.03189953046582214,0.3283960294194193
NCF4,-2.1461499,-0.11338379,0.031861031550301885,0.328100835539279
MRPL35,-2.1465657,-0.31210053,0.031827874808850895,0.3278604895485455
CINP,-2.1466656,-0.39895773,0.03181992159441136,0.3278604895485455
GTF2E2,-2.1467652,-0.25506955,0.0318119700839681,0.3278604895485455
GIMAP5,-2.1490445,-3.168809,0.031630873604602344,0.32623367970948114
RPS19BP1,-2.1491444,-0.29946214,0.03162296262153193,0.32623367970948114
LRRC61,-2.1506083,-1.053759,0.03150712967614978,0.32525876434766554
ATG4A,-2.1513903,-0.47589728,0.03144541358163358,0.32472202596544064
PTMAP5,-2.1519725,-0.098905765,0.03139952218041137,0.3243484202712707
DPY19L3,-2.1528208,-0.6332864,0.03133275471572591,0.3237588726752421
CCPG1,-2.1532035,-0.3037205,0.031302683773828756,0.3235482597681167
H6PD,-2.1535695,-0.20176865,0.03127394343768104,0.3233512740076768
