names,scores,logfoldchanges,pvals,pvals_adj
HSPD1P7,0.0,0.0,1.0,1.0
HSPD1P21,0.0,0.0,1.0,1.0
HSPD1P11,0.0,0.0,1.0,1.0
HSPD1P10,0.0,0.0,1.0,1.0
LEXM,0.0,0.0,1.0,1.0
LETM1P2,0.0,0.0,1.0,1.0
LEP,0.0,0.0,1.0,1.0
HSPB9,0.0,0.0,1.0,1.0
HSPB7,0.0,0.0,1.0,1.0
HSPB6,0.0,0.0,1.0,1.0
HSPB2,0.0,0.0,1.0,1.0
HSPA8P4,0.0,0.0,1.0,1.0
LGI4,0.0,0.0,1.0,1.0
HTR2C,0.0,0.0,1.0,1.0
HTR2B,0.0,0.0,1.0,1.0
HTR2A,0.0,0.0,1.0,1.0
HTR1F,0.0,0.0,1.0,1.0
HTR1DP1,0.0,0.0,1.0,1.0
HTD2,0.0,0.0,1.0,1.0
LENEP,0.0,0.0,1.0,1.0
LEFTY1,0.0,0.0,1.0,1.0
LDLRAD4-AS1,0.0,0.0,1.0,1.0
HSPE1P9,0.0,0.0,1.0,1.0
HSPE1P28,0.0,0.0,1.0,1.0
HSPE1P26,0.0,0.0,1.0,1.0
HSPE1P18,0.0,0.0,1.0,1.0
HYDIN2,0.0,0.0,1.0,1.0
HYAL4,0.0,0.0,1.0,1.0
HULC,0.0,0.0,1.0,1.0
LDHBP1,0.0,0.0,1.0,1.0
AC004039.1,0.0,0.0,1.0,1.0
AC004034.1,0.0,0.0,1.0,1.0
AC004012.1,0.0,0.0,1.0,1.0
AC004000.1,0.0,0.0,1.0,1.0
AC003992.1,0.0,0.0,1.0,1.0
AC003986.3,0.0,0.0,1.0,1.0
AC003986.2,0.0,0.0,1.0,1.0
ZNF723,0.0,0.0,1.0,1.0
AC004233.4,0.0,0.0,1.0,1.0
AC046158.4,0.0,0.0,1.0,1.0
AC004233.1,0.0,0.0,1.0,1.0
LDHAP5,0.0,0.0,1.0,1.0
LDHAP2,0.0,0.0,1.0,1.0
LDHAL6B,0.0,0.0,1.0,1.0
HTR7,0.0,0.0,1.0,1.0
HTR5BP,0.0,0.0,1.0,1.0
HTR4,0.0,0.0,1.0,1.0
HTR3C,0.0,0.0,1.0,1.0
AC046158.3,0.0,0.0,1.0,1.0
ID2-AS1,0.0,0.0,1.0,1.0
ICE2P2,0.0,0.0,1.0,1.0
ICE2P1,0.0,0.0,1.0,1.0
ICAM3,0.0,0.0,1.0,1.0
LDB3,0.0,0.0,1.0,1.0
LCTL,0.0,0.0,1.0,1.0
LCT,0.0,0.0,1.0,1.0
LCN6,0.0,0.0,1.0,1.0
IBSP,0.0,0.0,1.0,1.0
IBA57-AS1,0.0,0.0,1.0,1.0
Hammerhead_HH10,0.0,0.0,1.0,1.0
HYMAI,0.0,0.0,1.0,1.0
AC046158.1,0.0,0.0,1.0,1.0
HYI-AS1,0.0,0.0,1.0,1.0
TMEM272,0.0,0.0,1.0,1.0
IFIT1P1,0.0,0.0,1.0,1.0
IFIT1B,0.0,0.0,1.0,1.0
LCN1,0.0,0.0,1.0,1.0
LCMT1-AS2,0.0,0.0,1.0,1.0
