names,scores,logfoldchanges,pvals,pvals_adj
C15orf41,-0.20238332,-0.5323678,0.8396170636227666,1.0
DHRS9,-0.20262758,-0.4705666,0.8394261293904901,1.0
ZFP41,-0.20262758,-0.47700316,0.8394261293904901,1.0
ZNF678,-0.20269021,0.06715457,0.8393771734167472,1.0
RPARP-AS1,-0.20274659,-0.034430683,0.8393331135717297,1.0
C1orf112,-0.20292194,-0.4498884,0.8391960417190156,1.0
PDP2,-0.20300336,-0.05168114,0.839132402873756,1.0
ZNF850,-0.20300336,-0.6703355,0.839132402873756,1.0
SLX4,-0.2030472,-0.48936963,0.8390981362388787,1.0
PPIAP29,-0.20310983,-0.55884725,0.8390491844324964,1.0
TRIP10,-0.2032852,-0.68902165,0.8389121226879934,1.0
RNASEK,-0.20331025,-0.5852773,0.8388925428375441,1.0
ZNF587,-0.2033353,0.032092884,0.8388729630868217,1.0
SIAH3,-0.20339793,-0.6570358,0.8388240141463972,1.0
AK1,-0.20348562,-0.133687,0.8387554866774076,1.0
IFRD2,-0.2035044,-0.6394998,0.8387408023788206,1.0
LINC01004,-0.20352319,-0.7012697,0.8387261181363813,1.0
GGT7,-0.20352319,-0.032659117,0.8387261181363813,1.0
ZNF829,-0.20356077,0.035363827,0.8386967498199654,1.0
TESK1,-0.20356704,-0.6589296,0.8386918551224027,1.0
KPTN,-0.20357956,-0.5354962,0.8386820657459988,1.0
FANCF,-0.20362967,-0.059955183,0.8386429084900314,1.0
AL024493.1,-0.20372987,-0.59498245,0.8385645951767138,1.0
SUCLG2-AS1,-0.20383635,-0.49569157,0.8384813890331237,1.0
LAT,-0.20396787,-0.85176635,0.8383786074665964,1.0
OR7E38P,-0.20399292,-0.07306043,0.8383590303379131,1.0
PDE5A,-0.20404929,-0.6103436,0.838314982164193,1.0
HIST1H2BN,-0.20404929,-0.56348854,0.838314982164193,1.0
TMEM101,-0.20412445,-0.06352378,0.8382562520540067,1.0
SLC22A15,-0.2041808,-0.9149131,0.8382122050626211,1.0
CHCHD2P6,-0.20418708,-0.6829585,0.8382073109837572,1.0
AC124016.1,-0.20419334,-0.8951683,0.838202416911152,1.0
LINC00987,-0.20419334,-0.7657743,0.838202416911152,1.0
OCEL1,-0.20428102,-0.1287892,0.8381339005519437,1.0
EHD3,-0.20434365,-0.877994,0.83808496104671,1.0
PLTP,-0.20435618,-1.029663,0.8380751732208167,1.0
DTWD1,-0.20442507,-0.06028917,0.8380213406262943,1.0
AC009302.1,-0.20442507,-0.5608065,0.8380213406262943,1.0
DPH2,-0.20444386,0.009417234,0.8380066591411751,1.0
LINC01481,-0.20445012,0.03613099,0.8380017653253343,1.0
HIST1H2BF,-0.20453154,-0.57716554,0.8379381462897135,1.0
PSMC1,-0.2046067,-0.7859562,0.8378794219663745,1.0
MPPE1,-0.20463802,-0.94763064,0.8378549537648161,1.0
HNRNPRP1,-0.2047069,-0.6412402,0.8378011242733496,1.0
ZNF121,-0.20471317,0.0652253,0.8377962307208564,1.0
KHDC1,-0.204757,-0.85902154,0.8377619760290893,1.0
RRN3P1,-0.20476328,0.099923804,0.8377570825267942,1.0
AC114980.1,-0.20480712,-0.9250381,0.8377228281864558,1.0
NEK4,-0.20491359,0.03464832,0.8376396403548166,1.0
FBXO22,-0.2049449,0.077968955,0.8376151736908715,1.0
AL049779.3,-0.20495743,-1.0874287,0.8376053870692587,1.0
