gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AKAP12,24.81878937055977,-2.292937864384535,0.5259177278333741,-4.359879393742368,1.3013414777509172e-05,0.13260669658281846
ZSCAN16-AS1,2.447235762971376,0.4643328101679041,1.0534872098804593,0.4407578998710318,0.6593882749286664,0.9999814214786766
ZSCAN18,2.327962152251708,-0.047529514692382535,0.9467986566038439,-0.05020023461257367,0.959962824597535,0.9999814214786766
ZSCAN25,1.0519962976102046,0.8411138689790523,1.7779050757401837,0.47309267545055905,0.6361470621825837,0.9999814214786766
ZSCAN26,0.7808359281757233,-0.7389560788781909,1.753563608318244,-0.4214024945390416,0.6734611979223688,0.9999814214786766
ZSCAN29,1.2853294350776348,0.8623725180975322,1.3978976085585764,0.6169067840288791,0.5372962118733968,0.9999814214786766
ZSCAN30,2.797717417509661,1.1344725929502633,1.1215395279960902,1.011531528431531,0.31176209890754014,0.9999814214786766
ZSCAN31,0.788801100877893,0.3318869061891834,1.7751779512696442,0.18695979518662395,0.8516921558567644,0.9999814214786766
ZSCAN5A,0.5708005314309844,0.01967296382714286,2.278823500882445,0.008632947579979212,0.993111989969841,0.9999814214786766
ZNHIT6,3.7317679603975598,0.8455598784197496,0.8378612145782788,1.0091884714407573,0.31288425449861756,0.9999814214786766
ZNRD1,2.006451056802236,-0.16515558896847332,1.0373353209227552,-0.1592113809655688,0.8735023375211077,0.9999814214786766
ZNRF1,15.11642515689974,-0.056606725764702465,0.479184912078,-0.11813127737938507,0.9059636411915839,0.9999814214786766
ZNRF2,2.656720893044204,0.09475070373273968,0.88579703872829,0.1069666070105294,0.9148154714673654,0.9999814214786766
ZPR1,6.272651959929871,0.26681904571746273,0.6319862122488165,0.42219124491344845,0.6728854314117938,0.9999814214786766
ZRANB1,2.805451042121951,-1.324435719195052,1.0136325465069773,-1.3066231187614448,0.1913407409639618,0.9999814214786766
ZRANB2,12.021848720110224,-0.3842905824478147,0.4541752017527771,-0.8461285005538393,0.3974810630004695,0.9999814214786766
ZRSR2,2.0860448510486607,-0.2824774822535602,1.0585085400397154,-0.26686367806060546,0.7895741234318041,0.9999814214786766
