gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
PIGR,13.870406148178482,4.4819702036353375,0.9309594487573736,4.8143559954386665,1.4767534800229237e-06,0.018564267997368173
GDF15,23.011592461284433,2.9952474185968097,0.675948374749805,4.431177779967987,9.371977939221674e-06,0.05890756733697783
TUBB6,9.62195425921632,-3.8733625004441077,1.146277794168255,-3.3790783701385747,0.0007272927220109861,0.9443904037146519
XIST,18.659391615408644,8.267960821082477,2.404958083829138,3.437881465242984,0.0005862842814655942,0.9443904037146519
TMPRSS2,4.2828555863723405,4.073304187317751,1.169113902719563,3.484095243280004,0.0004938037305605338,0.9443904037146519
TACSTD2,22.08832464870271,1.980773193642456,0.5782848293812889,3.4252553292150156,0.000614221886244308,0.9443904037146519
NPC2,50.6983609040799,1.5051339558513217,0.40913924165003446,3.6787817022420173,0.0002343507461874446,0.9443904037146519
VIM,160.5110617716628,0.7397253580152339,0.22122245360333406,3.3438077643854744,0.0008263697749471936,0.9443904037146519
CRABP2,9.141518971068914,3.729356030038993,1.1112535629352085,3.355990166806271,0.0007908138047313949,0.9443904037146519
EFNA1,9.907274465736725,2.5174668825445536,0.7138395868109969,3.526656309145128,0.00042084267014010394,0.9443904037146519
AQP3,21.9114520432287,2.0032360756814387,0.5927621119485081,3.379494126398306,0.0007261935907302901,0.9443904037146519
PNISR,92.10210648222554,0.7717626779247295,0.23299680334030234,3.31233161511463,0.0009252180386242734,0.969242996962145
PTCH2,0.37513091348536975,0.621298744700288,2.4602229387844305,0.2525375789753692,0.800625571309018,0.9996267515733164
PSTK,1.5222137816054642,-0.00452648982564872,1.5378467443782746,-0.002943394614707659,0.9976515142716208,0.9996267515733164
PSTPIP1,3.2081233113960184,-0.681996506588779,1.0354246685581683,-0.6586635680010029,0.5101118327399089,0.9996267515733164
PSTPIP2,0.7437809277073596,0.6255746909693914,1.9171953988270187,0.32629678297378106,0.7441998219690583,0.9996267515733164
PTAFR,2.1589681014448376,0.885372489099201,1.0815447693374778,0.8186184374425424,0.4130041443338117,0.9996267515733164
PTAR1,16.54985209784849,0.4450860140206342,0.448750779891646,0.9918334050095764,0.3212787993163829,0.9996267515733164
PTBP1,83.9635611334863,-0.1653824918662426,0.2732531268128957,-0.6052354964614358,0.5450225335065284,0.9996267515733164
PTGES3P1,8.75819526649151,-0.24210074555013458,0.6167627607003359,-0.39253463564374164,0.6946632250503799,0.9996267515733164
PTBP3,65.7036575253219,0.12134001211393347,0.31511371714040043,0.3850673757241417,0.7001874982146856,0.9996267515733164
PTCD1,1.3715419638914847,-0.03721729612939914,1.3515028366806798,-0.027537712181800247,0.978030861272084,0.9996267515733164
PTCD2,0.7763184276692296,0.22064350765536064,1.7017374005169854,0.12965778832170546,0.8968371806096809,0.9996267515733164
PTCD3,14.251331773750685,0.1264883538178158,0.5764431635302869,0.2194290119483219,0.8263158723981009,0.9996267515733164
PTCH1,1.2901523624518958,-0.8169444035238143,1.674925921647857,-0.48774957325878193,0.6257272334609943,0.9996267515733164
PSPN,0.5118456401292119,-1.0830919031568604,2.191728370265111,-0.4941725068904638,0.6211843545309546,0.9996267515733164
PTDSS1,25.013727840229176,-0.17122456234808697,0.38400135079750514,-0.44589572925325094,0.6556725673606857,0.9996267515733164
PTMAP2,178.01138949537048,-0.49743729163513695,0.2331336692046834,-2.133699921303104,0.03286735252384707,0.9996267515733164
PTEN,27.690662530607984,0.16338276076801783,0.41568314367860526,0.39304639423709925,0.6942852155002046,0.9996267515733164
PTENP1,11.205901720108738,-0.09789424031856996,0.5106053101028385,-0.1917219393955256,0.847960019628124,0.9996267515733164
PTER,4.143695482302201,-0.20938954658211684,0.8697599069734058,-0.24074407765098244,0.8097534744387245,0.9996267515733164
PTGDS,1.2493321949982352,1.5604417046426153,1.9803311561848675,0.7879700825637797,0.43071420569166896,0.9996267515733164
PTGER4,10.1777658710845,-0.4134417873540214,0.5042381312406774,-0.8199336022778527,0.4122539597319175,0.9996267515733164
PTGES2,5.698552189390492,0.23531536302481565,0.7275564531267753,0.3234324457071545,0.7463677607283421,0.9996267515733164
PTGES3,75.56422115705543,0.06778535757972363,0.3277652923266307,0.20681066350421548,0.8361577279163622,0.9996267515733164
PTP4A2,85.09963854173601,0.19115073194071253,0.26817103745195453,0.7127940949811146,0.4759731801713326,0.9996267515733164
PWAR5,0.9977276090778964,0.21525524240973345,1.5410338237885317,0.13968236068987921,0.8889109638891004,0.9996267515733164
PSME2,17.044128304572347,-0.201119522729537,0.4239673573619457,-0.4743750178810087,0.6352325046076055,0.9996267515733164
PSMD12,12.154708778080552,0.13981893566035272,0.5245352515054664,0.2665577485193969,0.7898096906168036,0.9996267515733164
PSMD13,20.218170810491788,-0.48820031549217474,0.3963561801247268,-1.2317212143344052,0.21805324239717783,0.9996267515733164
PSMD14,8.289783784871064,0.4604767425279172,0.5528867955981167,0.832858997889017,0.40492425637067475,0.9996267515733164
PSMD2,15.645826332165033,-0.3062516007730578,0.4965117350262718,-0.616806369655801,0.5373624501163365,0.9996267515733164
PSMD3,5.789765863800527,-0.5444442905396156,0.8793184445891663,-0.6191662348149538,0.5358068530296443,0.9996267515733164
PSMD4,21.502275051216486,-0.4687198714678135,0.5019613424926734,-0.9337768305826357,0.35041902347082987,0.9996267515733164
PSMD5,11.225299457267017,0.4500416667879618,0.5077905142174586,0.8862742689896604,0.37546975107763303,0.9996267515733164
PSPHP1,1.0327327588918516,1.6600729829234229,1.5401836755599112,1.0778409155128381,0.281104756697666,0.9996267515733164
PSMD7,5.986835305368605,-1.0457905170649548,0.7405931208759939,-1.4120986106756772,0.1579209277921455,0.9996267515733164
PSMD8,16.77504699943121,-1.08861987843578,0.5108624390394121,-2.130945231524048,0.03309365445726374,0.9996267515733164
PSMD9,0.5656265051514856,1.0468832553506098,2.1389010822035894,0.4894491213553761,0.6245237667895515,0.9996267515733164
PSME1,33.442583332629596,-0.6412125487471663,0.39648109584948166,-1.6172588187926957,0.10582242456810897,0.9996267515733164
PWAR6,0.69784945119656,1.0402982811805546,1.9555169319792685,0.5319812189647578,0.5947390033048956,0.9996267515733164
PSME2P2,2.0628567127660538,-1.2233435815128255,1.3312698954509867,-0.9189298020582072,0.35813229065270724,0.9996267515733164
PSME3,43.73677863963685,0.060721779248796307,0.42144591720310876,0.144079647637285,0.8854375758556939,0.9996267515733164
PTBP2,2.3346512266263004,-1.494429191700085,1.1849018331601038,-1.2612261622673664,0.20722737523947676,0.9996267515733164
PTPN7,11.53950961340087,-0.8210039677266381,0.6256111153151535,-1.312323179093541,0.1894111145613423,0.9996267515733164
PTPN9,4.858313458814418,-0.23579538885335793,0.8247936567931998,-0.2858840958720889,0.7749668952675908,0.9996267515733164
PTPRA,17.827735369874297,-0.05785693138447769,0.46721664603248286,-0.12383319788750685,0.901447345995114,0.9996267515733164
PTPRB,1.7361229011416375,0.14389263516885742,1.274520235590502,0.11289945122149438,0.9101102714118503,0.9996267515733164
PTPRC,193.81152476221274,0.1926645941240761,0.2551180900781768,0.7551976971332655,0.45013037021049984,0.9996267515733164
PTPRE,5.0394495432220525,0.5016544033577731,0.7624073453009275,0.6579873691533843,0.5105462474414362,0.9996267515733164
PTPRF,1.0506418715236567,2.5292513183647065,1.6647825966093117,1.5192682356940008,0.12869499173281068,0.9996267515733164
PTDSS2,1.2164258999555604,-1.7005025675358927,1.4818434682185404,-1.1475588373583228,0.25115073076220784,0.9996267515733164
R3HDM4,36.0559445289712,-0.4486324481473901,0.4078494528233259,-1.099995218926359,0.27133420503284567,0.9996267515733164
PTPN2,23.628453835765598,-0.5899129077108358,0.3894191086352259,-1.5148535206150227,0.12980950318278148,0.9996267515733164
PTPN22,24.37983433364314,-0.5267060687024153,0.4862170712426723,-1.0832735003653025,0.27868704390541976,0.9996267515733164
PTPN23,11.318430085724641,-0.0701122277584559,0.5578427254262563,-0.12568457839955166,0.899981609709567,0.9996267515733164
PTPN2P1,1.0833195150424986,-0.15298747554051131,1.56761350394132,-0.09759259865768422,0.9222558018662771,0.9996267515733164
PTPN4,9.641249026608861,0.6031320289614993,0.520343583494478,1.1591034233785262,0.24641403063796496,0.9996267515733164
PTS,9.773690507804217,0.6102695608645206,0.5805010111593315,1.051280788720312,0.293129647787971,0.9996267515733164
QTRT1,2.6210478720804544,-0.26697139098700173,1.146420313558846,-0.2328739187796135,0.8158593115043117,0.9996267515733164
QTRT2,12.116135761141178,0.2154630585437404,0.4909194438333423,0.43889697434124436,0.6607361891876667,0.9996267515733164
R3HCC1,1.5952523269161893,-1.3191283310056459,1.576349029743515,-0.83682503437724,0.4026909233826611,0.9996267515733164
R3HCC1L,5.79156036048693,-0.603943401921282,0.7276805675722513,-0.8299567541513557,0.40656323482051926,0.9996267515733164
R3HDM1,8.181562448704016,-0.08771659540825966,0.6281381310854234,-0.13964539178139893,0.8889401745252947,0.9996267515733164
R3HDM2,31.779590702894325,0.27438350815899976,0.3675704509556001,0.7464786884954018,0.45537830073342633,0.9996267515733164
PTPN18,20.899414151868125,-0.1606447366118314,0.43587934917359294,-0.3685532175736391,0.7124607713268519,0.9996267515733164
PURA,21.267863339687032,0.05609013412134587,0.39294678450977183,0.14274231609077084,0.8864936954856742,0.9996267515733164
PTPRJ,11.242013301645137,0.25369512232439084,0.6146993152178913,0.41271417755600387,0.6798160362809539,0.9996267515733164
PTPRK,6.859502686084329,0.14367210574647335,0.5926388829718721,0.2424277412005252,0.8084487409930221,0.9996267515733164
PTPRN2,4.613119307021087,0.13373018500272063,0.734152984353365,0.18215574662617345,0.8554605009794622,0.9996267515733164
PTPRO,5.558379009548274,-0.8400226357323374,0.834529167900554,-1.0065827151920927,0.31413534416776423,0.9996267515733164
PTPRU,1.7784452686121537,2.310584809056072,1.5565403202238888,1.4844362070387764,0.13769323524658045,0.9996267515733164
PTRH2,2.9629453208329872,0.5960086305234116,0.9967843685076443,0.5979313574266196,0.5498857356473758,0.9996267515733164
PTRHD1,6.541917561358985,-0.3055745019617736,0.7061129889729229,-0.43275581491036896,0.6651921762893395,0.9996267515733164
PVT1,13.869199643506821,-0.3578500194279215,0.46497699663906844,-0.7696080064487519,0.44153245423777343,0.9996267515733164
PTTG1,5.33105952994576,-1.3679889256701454,0.7982175533896201,-1.7138046136181782,0.08656461581097262,0.9996267515733164
PTTG1IP,11.898247764469119,-0.4586496611592331,0.49933504580733223,-0.9185208709268174,0.358346237430731,0.9996267515733164
PTOV1-AS2,1.0194260832447253,-0.16428073772131543,1.8475702805028864,-0.08891717920283941,0.9291477306010478,0.9996267515733164
PWP1,19.048732776640964,-0.7019964958419487,0.4007697436758916,-1.7516204926129944,0.07983908644643409,0.9996267515733164
PWP2,0.29382962586965694,-1.3393572127848299,3.5005493606065676,-0.3826134342961383,0.7020064077828977,0.9996267515733164
PWWP2A,9.799437540445604,0.21527247358426418,0.5731867412943699,0.3755712721095677,0.7072356512948967,0.9996267515733164
PWWP2B,3.487467848250967,0.2950506962905342,1.0743180776184036,0.27463998087476643,0.7835928467063654,0.9996267515733164
PXDC1,10.527301931657657,0.9955563021153331,0.5558334924491872,1.7911052781806667,0.07327640232634341,0.9996267515733164
PTPN11,12.418348609542674,-0.1692442914752336,0.4790316775445846,-0.35330500968692546,0.7238597902186853,0.9996267515733164
PTMAP5,44.02602716817781,0.3091645373193899,0.36295249262025797,0.8518044196017022,0.39432265297540925,0.9996267515733164
PTMAP8,1.252608736561555,-0.25972643707737647,1.5157808280182108,-0.17134827956423793,0.8639499201572112,0.9996267515733164
PTMS,12.762990019853353,0.5106638957212607,0.5737583730428663,0.890033016883064,0.37344815776086226,0.9996267515733164
PTOV1,7.293618694282704,0.32797114195323207,0.726970419978584,0.45114784995363894,0.6518829927635033,0.9996267515733164
PTOV1-AS1,2.121842010998751,-0.003369199023718167,1.102325869886486,-0.003056445571820896,0.9975613130642889,0.9996267515733164
PSME4,18.217323103075536,0.07892635914247095,0.4070659530049475,0.19389083896562498,0.8462613570288159,0.9996267515733164
PTP4A1,92.13775385011547,0.027844246392995622,0.3237873107788149,0.08599548365876679,0.9314700074457037,0.9996267515733164
PTPN6,33.30675997282043,-0.3399990425799651,0.4632106974461604,-0.7340051610519718,0.4629455925950432,0.9996267515733164
PTP4A2P1,1.068100764605929,-0.3890546879897577,1.5240107303115933,-0.25528343091797856,0.7985041962957384,0.9996267515733164
PTP4A2P2,0.31377146271040324,-0.5172911516546324,2.921757532910141,-0.17704793975131738,0.8594707338552701,0.9996267515733164
PTP4A3,8.891053711624908,0.8725325352057386,0.8399097198747691,1.0388408593912135,0.29887875505523387,0.9996267515733164
PTPA,7.020296467878797,-0.34174180183277286,0.6867507411616309,-0.4976213076300734,0.6187509825030815,0.9996267515733164
PTPDC1,1.1694116362345477,-0.25298151542552677,1.7400062681243613,-0.14539115177914158,0.8844020502932362,0.9996267515733164
PTPMT1,0.5125313254101592,0.8700863948981999,2.043999084230931,0.4256784661063466,0.6703421553193492,0.9996267515733164
