gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
RAB14,4.59770825071435,0.28358749189721855,0.6877427275584478,0.41234531538265945,0.6800863386741474,0.9996811443482657
RAB2A,3.55940057338894,-0.24466843582018796,0.7089800063239522,-0.3450992039800799,0.7300197918656889,0.9996811443482657
RAB29,7.177740327015453,-0.1733912664234422,0.5429022237932817,-0.3193784420552744,0.7494395562541661,0.9996811443482657
RAB27A,0.8589485926526367,-0.4189974562931773,1.5173656235999426,-0.27613480217055913,0.7824445311687066,0.9996811443482657
RAB22A,2.306519326974567,-0.9748393644320149,0.9277053789209493,-1.0508070628693444,0.2933472112880373,0.9996811443482657
RAB21,2.779772719528119,-0.019715702844745674,0.8059982080932596,-0.02446122416498528,0.9804847130866515,0.9996811443482657
RAB20,4.557477748379862,1.3170566807746797,0.8058160085537929,1.6344384658458404,0.10216681694096684,0.9996811443482657
RAB1A,8.094533626832215,0.2840315687958667,0.5370641792573788,0.5288596405528463,0.5969028212197196,0.9996811443482657
RAB18,0.8777343859308103,0.25769259036938824,1.466346301427505,0.17573788000728172,0.8604998744614644,0.9996811443482657
RAB15,0.679006059212234,0.5629453607460456,1.8433627082159387,0.30539044662072007,0.7600687969826314,0.9996811443482657
RAB2B,1.6819614595373364,0.6527530535494924,1.1199802494742448,0.5828255041603778,0.5600107740916456,0.9996811443482657
RAB11FIP4,0.9128518375249732,-0.748389002066993,1.399107107575832,-0.5349047246023159,0.5927157411287426,0.9996811443482657
RAB11FIP1,8.95452882612997,-0.21488763692984583,0.44893778643042437,-0.4786579419800047,0.6321819907455478,0.9996811443482657
RAB11B,5.050218889371459,-0.628044430859434,0.6040512122155223,-1.0397205040875757,0.2984697716611209,0.9996811443482657
RAB11A,5.890899033054952,0.42736649565271734,0.6007713279377892,0.7113630024916432,0.4768593194039895,0.9996811443482657
RAB10,6.509461222543821,-0.5065816947050688,0.5728741148612514,-0.8842809991995563,0.37654454266197035,0.9996811443482657
R3HDM4,5.647871716017439,-0.7154336550615473,0.6427025746415438,-1.1131644454055099,0.26563780963915373,0.9996811443482657
R3HDM2,1.5767337901298064,-0.2954483374285295,1.1771320462640888,-0.25098997038285187,0.8018218635217951,0.9996811443482657
R3HDM1,0.9155993920272434,-2.0737918045503374,1.5694423816575356,-1.3213558068695346,0.1863827541707085,0.9996811443482657
QSOX1,1.7548234842495387,0.8069652256355615,1.2021912473182892,0.671245300974905,0.5020642741389416,0.9996811443482657
RAB5C,4.275272026571262,-0.3803983531454945,0.6844623398175276,-0.5557622837903774,0.5783733720450854,0.9996811443482657
RABGEF1,2.5810324711863872,-0.9567823182523203,0.8818191238533791,-1.085009717266469,0.2779173514812766,0.9996811443482657
RABGAP1L,3.0060806279955488,0.550633056709588,0.8050542083638431,0.683970161249974,0.49399400798996196,0.9996811443482657
RABGAP1,2.104197424354023,-0.06062357769980071,0.9562086710584331,-0.06339994557118594,0.9494480305936037,0.9996811443482657
RABAC1,1.1827478152391961,0.7846736710623083,1.4423735957346244,0.5440155542106005,0.5864307693797679,0.9996811443482657
RAB8B,6.888202178377501,0.17099356573139599,0.5321055450877793,0.3213527228008644,0.7479431063072453,0.9996811443482657
RAB8A,2.1667930930132724,-0.9453315754079615,0.9424767877471231,-1.0030290270253366,0.31584685621424335,0.9996811443482657
RAB7B,8.478967042437239,0.11095492268418918,0.48807919428810836,0.22732975300457814,0.8201673391222745,0.9996811443482657
RAB7A,19.343090872562488,0.07133754979239408,0.30988744701330934,0.2302047097420187,0.8179327022888998,0.9996811443482657
RAB6A,2.910359879447785,-0.6705965384261187,0.8390801177995348,-0.7992044194596579,0.42417188976126985,0.9996811443482657
QSER1,1.5307658639654171,0.742607571068836,1.496812515584982,0.49612597659140445,0.6198055328682787,0.9996811443482657
RAB5B,2.1363304361025834,-0.719504963925096,0.9314850511700884,-0.7724278162288136,0.4398610842668642,0.9996811443482657
RAB5A,8.829187233561571,0.338430754191039,0.48223666265131226,0.7017939124129721,0.48280769574781235,0.9996811443482657
RAB4A,1.8842981153047496,-0.2489602464188391,1.0126430566444005,-0.2458519265848913,0.8057968587768516,0.9996811443482657
RAB3GAP1,2.2815172331715603,0.6612947710562914,1.0202756547485854,0.648153043717628,0.5168859690070632,0.9996811443482657
RAB35,1.4578342292174504,-0.3376519132124413,1.1946718076317586,-0.2826315236163319,0.7774593128039132,0.9996811443482657
RAB34,0.6731223363758609,-0.8873741800224881,1.6310191502529992,-0.5440611656122132,0.5863993828912166,0.9996811443482657
RAB32,7.118533348409487,-0.16548322390975917,0.5260459306878374,-0.3145794202673133,0.7530810066611281,0.9996811443482657
RAB31,11.047435881616261,-0.054364152559440604,0.40715557998812413,-0.13352181630674517,0.893780711827632,0.9996811443482657
RAB30,3.087322076205688,-0.04606112892155373,0.8911319846721133,-0.0516883354136387,0.958777031807515,0.9996811443482657
PTPN22,5.199727306780289,0.5205003608653345,0.6603138489946435,0.7882620691021685,0.4305434296720204,0.9996811443482657
PTRHD1,2.321702197541002,0.005226615316825146,1.0101029974261442,0.00517433898339392,0.9958714932354225,0.9996811443482657
PTPRJ,3.3497258359768844,-0.7041694551815969,0.7583467612646257,-0.9285586635951575,0.3531178525331874,0.9996811443482657
